city,tier,year,gdp_100m,fai_100m,re_invest_100m,infra_invest_100m,inv_gdp_ratio,re_gdp_ratio,urban_rate,ter_share,urban_pop_10k,housing_stock_10k_m2,housing_price_yuan_m2,V_housing_100m,K_pim_100m,urban_q,delta_V,delta_V_over_V,MUQ,pop_growth
四五线城市_107,四五线,2012,525.4023,306.3776,94.5188,211.8588,0.5831,0.1799,0.4822,0.3146,50.9650,2697.3463,2758.6742,744.1100,1923.5424,0.3868,71.9233,0.1070,0.2348,0.0174
四五线城市_107,四五线,2013,606.9045,349.5205,124.0297,225.4908,0.5759,0.2044,0.5066,0.3262,52.0191,2902.9285,2900.6690,842.0435,2224.9743,0.3785,97.9335,0.1316,0.2802,0.0207
四五线城市_107,四五线,2014,664.5398,366.9881,129.7130,237.2751,0.5522,0.1952,0.5308,0.3345,53.2047,3106.2210,2988.3997,928.2630,2536.3380,0.3660,86.2195,0.1024,0.2349,0.0228
四五线城市_107,四五线,2015,674.9477,370.8100,126.9785,243.8315,0.5494,0.1881,0.5543,0.3397,53.3983,3292.8363,3049.2461,1004.0668,2843.7396,0.3531,75.8038,0.0817,0.2044,0.0036
四五线城市_107,四五线,2016,693.1068,407.2170,130.5007,276.7163,0.5875,0.1883,0.5814,0.3478,53.1369,3474.4296,2982.0927,1036.1071,3179.8631,0.3258,32.0403,0.0319,0.0787,-0.0049
四五线城市_107,四五线,2017,707.9515,389.0397,136.7287,252.3110,0.5495,0.1931,0.6066,0.3500,52.7650,3655.5728,3031.5096,1108.1904,3489.4062,0.3176,72.0833,0.0696,0.1853,-0.0070
四五线城市_107,四五线,2018,742.5856,382.9859,137.8672,245.1188,0.5157,0.1857,0.6334,0.3553,53.0693,3828.4356,3072.4009,1176.2489,3785.1570,0.3108,68.0585,0.0614,0.1777,0.0058
四五线城市_107,四五线,2019,750.0115,384.5761,140.5086,244.0676,0.5128,0.1873,0.6566,0.3556,53.3682,3995.7735,3163.8327,1264.1959,4075.1042,0.3102,87.9470,0.0748,0.2287,0.0056
四五线城市_108,四五线,2005,50.0000,13.9962,8.6907,5.3055,0.2799,0.1738,0.4356,0.3292,46.1467,200.0000,1429.6664,28.5933,83.9770,0.3405,,,,
四五线城市_108,四五线,2006,55.0040,15.0820,10.5651,4.5169,0.2742,0.1921,0.4496,0.3310,47.2102,227.4840,1467.8790,33.3919,96.9595,0.3444,4.7986,0.1678,0.3182,0.0230
四五线城市_108,四五线,2007,60.8387,17.8513,11.6769,6.1744,0.2934,0.1919,0.4644,0.3356,48.3325,255.6706,1496.7819,38.2683,112.3869,0.3405,4.8764,0.1460,0.2732,0.0238
四五线城市_108,四五线,2008,67.2077,20.4264,14.4038,6.0225,0.3039,0.2143,0.4778,0.3429,49.0753,288.3887,1519.8758,43.8315,130.0036,0.3372,5.5632,0.1454,0.2724,0.0154
四五线城市_108,四五线,2009,72.4215,21.4273,15.6444,5.7830,0.2959,0.2160,0.4915,0.3431,50.4012,321.6072,1542.8643,49.6196,148.1808,0.3349,5.7881,0.1321,0.2701,0.0270
四五线城市_108,四五线,2010,79.9366,24.1681,17.9272,6.2409,0.3023,0.2243,0.5106,0.3485,51.3697,357.5050,1627.5787,58.1868,168.6444,0.3450,8.5671,0.1727,0.3545,0.0192
四五线城市_108,四五线,2011,87.4741,24.8413,18.8411,6.0002,0.2840,0.2154,0.5217,0.3568,52.5058,392.9115,1655.3749,65.0416,189.2696,0.3436,6.8548,0.1178,0.2759,0.0221
四五线城市_108,四五线,2012,96.8662,33.2249,22.2733,10.9516,0.3430,0.2299,0.5331,0.3641,53.3431,432.7987,1682.8467,72.8334,217.7628,0.3345,7.7918,0.1198,0.2345,0.0159
四五线城市_108,四五线,2013,107.6552,36.3502,28.1927,8.1575,0.3377,0.2619,0.5492,0.3664,54.8590,481.3319,1737.3914,83.6262,248.6689,0.3363,10.7928,0.1482,0.2969,0.0284
四五线城市_108,四五线,2014,119.3523,37.7153,30.0317,7.6836,0.3160,0.2516,0.5649,0.3737,56.0533,530.3068,1796.7895,95.2850,280.1675,0.3401,11.6588,0.1394,0.3091,0.0218
四五线城市_108,四五线,2015,122.7415,40.4771,31.1801,9.2971,0.3298,0.2540,0.5782,0.3791,56.5879,578.4552,1833.2082,106.0429,313.6404,0.3381,10.7579,0.1129,0.2658,0.0095
四五线城市_108,四五线,2016,129.1247,35.1779,31.7285,3.4494,0.2724,0.2457,0.5941,0.3871,57.0563,624.8271,1923.5512,120.1887,340.9774,0.3525,14.1458,0.1334,0.4021,0.0083
四五线城市_108,四五线,2017,132.4506,37.6788,32.2483,5.4305,0.2845,0.2435,0.6097,0.3874,57.0428,669.4972,2037.6148,136.4177,370.1317,0.3686,16.2290,0.1350,0.4307,-0.0002
四五线城市_108,四五线,2018,138.0833,40.6778,32.6450,8.0328,0.2946,0.2364,0.6225,0.3912,57.1789,712.3896,2161.4951,153.9827,401.5562,0.3835,17.5649,0.1288,0.4318,0.0024
四五线城市_108,四五线,2019,143.4914,45.0293,30.8965,14.1328,0.3138,0.2153,0.6396,0.3906,57.4464,750.4800,2246.6097,168.6036,436.5465,0.3862,14.6209,0.0950,0.3247,0.0047
四五线城市_109,四五线,2005,67.6323,19.4488,1.4013,18.0476,0.2876,0.0207,0.4314,0.2787,23.8562,1196.9602,1278.8449,153.0726,116.6928,1.3118,,,,
四五线城市_109,四五线,2006,71.9933,26.7051,1.8348,24.8703,0.3709,0.0255,0.4541,0.2860,24.4997,1190.1111,1416.6910,168.6020,140.4806,1.2002,15.5293,0.1015,0.5815,0.0270
四五线城市_109,四五线,2007,79.6773,25.7443,1.8984,23.8459,0.3231,0.0238,0.4749,0.2918,24.8891,1183.1624,1522.3039,180.1133,162.7129,1.1069,11.5113,0.0683,0.4471,0.0159
四五线城市_109,四五线,2008,87.8142,29.2305,1.7563,27.4742,0.3329,0.0200,0.4986,0.2969,25.5231,1175.6319,1601.6095,188.2903,187.8755,1.0022,8.1770,0.0454,0.2797,0.0255
四五线城市_109,四五线,2009,93.8971,31.7849,2.8453,28.9396,0.3385,0.0303,0.5190,0.3036,26.0836,1170.4416,1653.4192,193.5231,214.9635,0.9003,5.2327,0.0278,0.1646,0.0220
四五线城市_109,四五线,2010,103.0328,40.0645,4.5071,35.5574,0.3889,0.0437,0.5382,0.3077,26.7311,1168.5709,1807.9187,211.2681,249.6539,0.8462,17.7451,0.0917,0.4429,0.0248
四五线城市_109,四五线,2011,110.0761,41.2266,4.6666,36.5600,0.3745,0.0424,0.5622,0.3145,27.2899,1166.5403,1961.6467,228.8340,284.6391,0.8039,17.5659,0.0831,0.4261,0.0209
四五线城市_109,四五线,2012,117.1142,45.9450,4.8307,41.1143,0.3923,0.0412,0.5883,0.3211,27.6473,1164.3779,2054.1938,239.1858,323.4682,0.7394,10.3518,0.0452,0.2253,0.0131
四五线城市_109,四五线,2013,125.7366,46.1538,4.2691,41.8848,0.3671,0.0340,0.6097,0.3295,28.3448,1160.7386,2222.7081,257.9983,361.5353,0.7136,18.8125,0.0787,0.4076,0.0252
四五线城市_109,四五线,2014,137.7033,51.6954,6.9092,44.7863,0.3754,0.0502,0.6316,0.3380,28.9567,1161.5059,2316.9344,269.1133,404.1924,0.6658,11.1150,0.0431,0.2150,0.0216
四五线城市_109,四五线,2015,146.2906,53.0085,4.7720,48.2365,0.3624,0.0326,0.6550,0.3435,29.2059,1158.0713,2436.4015,282.1527,447.0960,0.6311,13.0394,0.0485,0.2460,0.0086
四五线城市_109,四五线,2016,156.2461,60.7508,5.1701,55.5807,0.3888,0.0331,0.6777,0.3516,28.9874,1154.9894,2552.6650,294.8301,496.6694,0.5936,12.6774,0.0449,0.2087,-0.0075
四五线城市_109,四五线,2017,166.9420,59.6300,3.3388,56.2911,0.3572,0.0200,0.7016,0.3536,29.1300,1148.7114,2611.7253,300.0119,543.8826,0.5516,5.1818,0.0176,0.0869,0.0049
四五线城市_109,四五线,2018,181.6782,57.6245,4.5058,53.1187,0.3172,0.0248,0.7250,0.3585,29.4052,1144.0685,2623.2620,300.1192,587.9101,0.5105,0.1073,0.0004,0.0019,0.0094
四五线城市_109,四五线,2019,197.1170,72.8054,4.4985,68.3069,0.3694,0.0228,0.7477,0.3678,29.5778,1139.2109,2660.0284,303.0333,646.0177,0.4691,2.9142,0.0097,0.0400,0.0059
四五线城市_110,四五线,2005,149.6419,65.5408,18.0332,47.5075,0.4380,0.1205,0.2543,0.2791,33.3711,1736.4767,1901.6209,330.2120,393.2446,0.8397,,,,
四五线城市_110,四五线,2006,168.4805,85.1917,21.0451,64.1465,0.5056,0.1249,0.2708,0.2842,34.2865,1777.8425,2020.3429,359.1851,468.6051,0.7665,28.9731,0.0877,0.3401,0.0274
四五线城市_110,四五线,2007,186.6586,91.3210,23.8203,67.5007,0.4892,0.1276,0.2846,0.2892,34.8478,1822.2040,2035.4300,370.8969,548.2110,0.6766,11.7117,0.0326,0.1282,0.0164
四五线城市_110,四五线,2008,215.6378,108.4326,30.2534,78.1792,0.5028,0.1403,0.3006,0.2930,35.3965,1878.0719,2076.4341,389.9693,642.9383,0.6065,19.0724,0.0514,0.1759,0.0157
四五线城市_110,四五线,2009,239.2823,121.6985,34.6567,87.0418,0.5086,0.1448,0.3175,0.2953,36.2380,1939.2682,2145.3104,416.0332,748.5634,0.5558,26.0640,0.0668,0.2142,0.0238
四五线城市_110,四五线,2010,275.1431,148.1913,41.1297,107.0616,0.5386,0.1495,0.3333,0.2966,36.9557,2009.6130,2228.0366,447.7491,878.0406,0.5099,31.7159,0.0762,0.2140,0.0198
四五线城市_110,四五线,2011,317.8412,180.0642,49.3022,130.7620,0.5665,0.1551,0.3533,0.3007,37.8226,2091.5215,2379.4933,497.6761,1036.1538,0.4803,49.9270,0.1115,0.2773,0.0235
四五线城市_110,四五线,2012,352.1240,189.3687,58.0872,131.2815,0.5378,0.1650,0.3735,0.3074,38.7617,2184.8761,2442.6959,533.6988,1199.6186,0.4449,36.0226,0.0724,0.1902,0.0248
四五线城市_110,四五线,2013,401.9031,215.9260,65.9079,150.0181,0.5373,0.1640,0.3885,0.3145,39.6748,2286.6047,2569.1875,587.4716,1385.5542,0.4240,53.7728,0.1008,0.2490,0.0236
四五线城市_110,四五线,2014,458.9244,236.4291,87.8620,148.5670,0.5152,0.1915,0.4101,0.3214,40.4266,2421.1035,2634.6132,637.8671,1587.3444,0.4018,50.3955,0.0858,0.2132,0.0190
四五线城市_110,四五线,2015,476.3272,240.8684,86.2531,154.6152,0.5057,0.1811,0.4221,0.3256,40.6075,2544.7550,2874.0712,731.3807,1788.5292,0.4089,93.5136,0.1466,0.3882,0.0045
四五线城市_110,四五线,2016,499.6133,291.0518,85.5143,205.5375,0.5826,0.1712,0.4386,0.3319,40.8771,2659.8788,3110.8551,827.4498,2034.8677,0.4066,96.0691,0.1314,0.3301,0.0066
四五线城市_110,四五线,2017,525.7619,276.7393,90.4462,186.2931,0.5264,0.1720,0.4543,0.3350,41.0995,2776.0898,3157.3141,876.4988,2260.7353,0.3877,49.0490,0.0593,0.1772,0.0054
四五线城市_110,四五线,2018,545.2013,300.8520,82.6379,218.2141,0.5518,0.1516,0.4677,0.3430,41.1058,2873.8549,3172.8610,911.8342,2505.0689,0.3640,35.3355,0.0403,0.1175,0.0002
四五线城市_110,四五线,2019,569.2517,294.6733,93.9927,200.6806,0.5177,0.1651,0.4895,0.3537,41.2465,2982.6667,3283.7053,979.4198,2737.1155,0.3578,67.5856,0.0741,0.2294,0.0034
四五线城市_111,四五线,2005,182.1798,115.3586,7.1187,108.2399,0.6332,0.0391,0.3156,0.3013,39.9532,200.0000,2048.3012,40.9660,692.1517,0.0592,,,,
四五线城市_111,四五线,2006,198.6271,138.1150,8.7598,129.3552,0.6953,0.0441,0.3211,0.3040,40.3886,222.4460,2095.4171,46.6117,812.9629,0.0573,5.6457,0.1378,0.0409,0.0109
四五线城市_111,四五线,2007,217.6806,151.1229,12.5199,138.6030,0.6942,0.0575,0.3320,0.3095,41.3966,252.8823,2127.2235,53.7937,943.7618,0.0570,7.1820,0.1541,0.0475,0.0250
四五线城市_111,四五线,2008,236.4072,163.1991,13.8916,149.3075,0.6903,0.0588,0.3406,0.3156,42.0604,284.3737,2136.9000,60.7678,1083.3668,0.0561,6.9741,0.1296,0.0427,0.0160
四五线城市_111,四五线,2009,254.1148,177.8804,15.1655,162.7148,0.7000,0.0597,0.3468,0.3240,42.9852,316.5274,2183.7147,69.1205,1234.1630,0.0560,8.3527,0.1375,0.0470,0.0220
四五线城市_111,四五线,2010,280.4586,196.3210,16.1017,180.2193,0.7000,0.0574,0.3571,0.3230,43.7687,348.4930,2145.9781,74.7858,1399.6300,0.0534,5.6653,0.0820,0.0289,0.0182
四五线城市_111,四五线,2011,302.0297,211.4208,23.0602,188.3606,0.7000,0.0764,0.3700,0.3238,44.3593,392.7188,2197.4365,86.2975,1576.0600,0.0548,11.5116,0.1539,0.0544,0.0135
四五线城市_111,四五线,2012,325.4349,227.8044,15.8436,211.9608,0.7000,0.0487,0.3781,0.3251,44.9952,419.9593,2188.3115,91.9002,1764.4629,0.0521,5.6027,0.0649,0.0246,0.0143
四五线城市_111,四五线,2013,353.0680,247.1476,25.0311,222.1165,0.7000,0.0709,0.3836,0.3319,46.0754,462.6930,2172.7042,100.5295,1967.4990,0.0511,8.6293,0.0939,0.0349,0.0240
四五线城市_111,四五线,2014,392.7247,274.9073,25.1115,249.7958,0.7000,0.0639,0.3900,0.3360,46.5882,503.0420,2201.8812,110.7639,2193.2188,0.0505,10.2344,0.1018,0.0372,0.0111
四五线城市_111,四五线,2015,421.9850,295.3895,29.1827,266.2068,0.7000,0.0692,0.3968,0.3385,47.1708,548.0390,2123.8813,116.3970,2433.7778,0.0478,5.6331,0.0509,0.0191,0.0125
四五线城市_111,四五线,2016,457.7955,320.4568,25.5511,294.9058,0.7000,0.0558,0.4019,0.3432,47.2703,584.5604,2185.1259,127.7338,2693.3902,0.0474,11.3368,0.0974,0.0354,0.0021
四五线城市_111,四五线,2017,504.2089,352.9462,35.0477,317.8985,0.7000,0.0695,0.4105,0.3487,47.7958,634.0533,2165.6471,137.3136,2979.0017,0.0461,9.5798,0.0750,0.0271,0.0111
四五线城市_111,四五线,2018,545.5257,381.8680,32.7124,349.1556,0.7000,0.0600,0.4159,0.3549,48.3071,677.4025,2132.6845,144.4686,3286.3946,0.0440,7.1550,0.0521,0.0187,0.0107
四五线城市_111,四五线,2019,585.4663,409.8264,23.6320,386.1944,0.7000,0.0404,0.4250,0.3618,48.6469,705.2119,2239.4855,157.9312,3614.0611,0.0437,13.4626,0.0932,0.0328,0.0070
四五线城市_112,四五线,2005,482.8824,151.6421,33.1674,118.4747,0.3140,0.0687,0.4049,0.3597,16.1301,681.1841,2644.5466,180.1423,909.8529,0.1980,,,,
四五线城市_112,四五线,2006,542.8331,186.0293,29.6212,156.4082,0.3427,0.0546,0.4192,0.3636,16.3999,757.0360,2685.5468,203.3056,1073.1359,0.1894,23.1633,0.1286,0.1245,0.0167
四五线城市_112,四五线,2007,621.3173,188.4031,35.5662,152.8369,0.3032,0.0572,0.4305,0.3688,16.8073,842.2471,2659.8620,224.0261,1234.7106,0.1814,20.7205,0.1019,0.1100,0.0248
四五线城市_112,四五线,2008,711.5381,240.1328,46.1116,194.0212,0.3375,0.0648,0.4426,0.3705,16.9461,946.7510,2680.2817,253.7559,1443.9757,0.1757,29.7298,0.1327,0.1238,0.0083
四五线城市_112,四五线,2009,786.1394,274.3013,48.5573,225.7440,0.3489,0.0618,0.4520,0.3733,17.2135,1049.3387,2741.8910,287.7173,1682.1776,0.1710,33.9613,0.1338,0.1238,0.0158
四五线城市_112,四五线,2010,896.8784,280.5118,51.6070,228.9048,0.3128,0.0575,0.4605,0.3764,17.3674,1151.4425,2803.8944,322.8523,1920.6349,0.1681,35.1351,0.1221,0.1253,0.0089
四五线城市_112,四五线,2011,1023.7303,347.7120,57.7294,289.9827,0.3397,0.0564,0.4706,0.3766,17.8834,1259.3681,2778.4312,349.9068,2220.3311,0.1576,27.0544,0.0838,0.0778,0.0297
四五线城市_112,四五线,2012,1122.6010,396.7062,79.2856,317.4205,0.3534,0.0706,0.4819,0.3792,18.3779,1402.7461,2782.0751,390.2545,2561.5290,0.1524,40.3478,0.1153,0.1017,0.0277
四五线城市_112,四五线,2013,1252.3365,390.4100,73.5702,316.8398,0.3117,0.0587,0.4926,0.3865,18.7916,1526.6628,2850.3721,435.1557,2887.9007,0.1507,44.9012,0.1151,0.1150,0.0225
四五线城市_112,四五线,2014,1406.1307,485.6271,98.5019,387.1252,0.3454,0.0701,0.5049,0.3972,19.2464,1687.8174,2943.5896,496.8242,3301.3303,0.1505,61.6685,0.1417,0.1270,0.0242
四五线城市_112,四五线,2015,1483.9478,491.3865,110.4682,380.9183,0.3311,0.0744,0.5156,0.4015,19.1451,1860.3133,3027.8713,563.2789,3710.1835,0.1518,66.4547,0.1338,0.1352,-0.0053
四五线城市_112,四五线,2016,1600.2175,555.0976,90.9024,464.1952,0.3469,0.0568,0.5248,0.4082,19.3252,1991.1388,3147.4265,626.6963,4172.5266,0.1502,63.4174,0.1126,0.1142,0.0094
四五线城市_112,四五线,2017,1721.7373,587.2083,112.4862,474.7221,0.3411,0.0653,0.5342,0.4132,19.4016,2148.8371,3201.9994,688.0575,4655.4217,0.1478,61.3612,0.0979,0.1045,0.0040
四五线城市_112,四五线,2018,1820.7204,578.5782,121.8154,456.7628,0.3178,0.0669,0.5429,0.4207,19.6705,2312.3848,3269.7720,756.0971,5117.6144,0.1477,68.0396,0.0989,0.1176,0.0139
四五线城市_112,四五线,2019,1957.9464,631.6773,129.2484,502.4289,0.3226,0.0660,0.5514,0.4280,19.6265,2478.4049,3468.1107,859.5383,5621.3513,0.1529,103.4411,0.1368,0.1638,-0.0022
四五线城市_113,四五线,2005,502.6056,176.8077,107.9979,68.8099,0.3518,0.2149,0.4582,0.2936,25.6119,1116.8653,1709.9205,190.9751,1060.8464,0.1800,,,,
四五线城市_113,四五线,2006,558.4120,202.6661,119.5269,83.1392,0.3629,0.2140,0.4787,0.3036,26.2332,1439.2601,1764.7896,253.9991,1236.9913,0.2053,63.0240,0.3300,0.3110,0.0243
四五线城市_113,四五线,2007,623.7966,201.3945,143.5336,57.8609,0.3229,0.2301,0.4991,0.3039,26.6152,1799.3029,1811.7483,325.9884,1407.4610,0.2316,71.9893,0.2834,0.3575,0.0146
四五线城市_113,四五线,2008,690.5009,269.0073,159.4513,109.5560,0.3896,0.2309,0.5235,0.3080,27.1303,2171.8029,1831.4149,397.7472,1641.2818,0.2423,71.7588,0.2201,0.2668,0.0194
四五线城市_113,四五线,2009,741.8445,260.0125,186.2048,73.8077,0.3505,0.2510,0.5442,0.3144,27.9364,2579.7883,1849.7123,477.1866,1860.2623,0.2565,79.4394,0.1997,0.3055,0.0297
四五线城市_113,四五线,2010,807.2651,326.7918,211.8505,114.9413,0.4048,0.2624,0.5661,0.3243,28.3883,3016.2096,1881.0550,567.3656,2140.5475,0.2651,90.1790,0.1890,0.2760,0.0162
四五线城市_113,四五线,2011,897.3358,364.0661,240.0755,123.9906,0.4057,0.2675,0.5872,0.3308,28.8267,3482.7554,1965.8807,684.6682,2451.0999,0.2793,117.3025,0.2067,0.3222,0.0154
四五线城市_113,四五线,2012,996.4133,396.7769,257.4339,139.3430,0.3982,0.2584,0.6085,0.3371,29.2204,3954.3551,2004.2666,792.5582,2786.5993,0.2844,107.8900,0.1576,0.2719,0.0137
四五线城市_113,四五线,2013,1089.9644,455.7662,309.7661,146.0001,0.4181,0.2842,0.6320,0.3437,29.7442,4495.6230,2099.3710,943.7981,3172.7005,0.2975,151.2399,0.1908,0.3318,0.0179
四五线城市_113,四五线,2014,1209.5071,523.4447,381.2602,142.1846,0.4328,0.3152,0.6538,0.3509,30.3426,5133.5208,2148.4596,1102.9162,3616.8277,0.3049,159.1181,0.1686,0.3040,0.0201
四五线城市_113,四五线,2015,1238.7830,514.9136,353.5081,161.4056,0.4157,0.2854,0.6715,0.3581,30.5267,5688.1994,2141.9764,1218.3989,4041.3207,0.3015,115.4827,0.1047,0.2243,0.0061
四五线城市_113,四五线,2016,1251.1708,461.4622,353.6889,107.7733,0.3688,0.2827,0.6929,0.3657,30.7632,6212.7238,2080.5404,1292.5823,4401.7498,0.2937,74.1834,0.0609,0.1608,0.0077
四五线城市_113,四五线,2017,1267.3489,459.2338,350.0299,109.2039,0.3624,0.2762,0.7125,0.3722,31.1603,6703.2754,2137.4500,1432.7916,4750.9399,0.3016,140.2093,0.1085,0.3053,0.0129
四五线城市_113,四五线,2018,1292.9825,485.2957,355.5411,129.7546,0.3753,0.2750,0.7307,0.3796,31.2528,7176.3051,2113.0651,1516.4000,5117.4621,0.2963,83.6084,0.0584,0.1723,0.0030
四五线城市_113,四五线,2019,1310.6609,480.5563,333.0249,147.5314,0.3667,0.2541,0.7548,0.3900,31.5794,7591.8956,2179.4227,1654.5950,5470.0818,0.3025,138.1950,0.0911,0.2876,0.0105
四五线城市_114,四五线,2005,319.9407,77.0637,30.5207,46.5430,0.2409,0.0954,0.4925,0.2739,70.2829,1033.0215,800.0000,82.6417,462.3822,0.1787,,,,
四五线城市_114,四五线,2006,367.5474,80.8612,35.4239,45.4372,0.2200,0.0964,0.4985,0.2787,71.5706,1121.5487,840.8277,94.3029,531.6838,0.1774,11.6612,0.1411,0.1442,0.0183
四五线城市_114,四五线,2007,415.1058,108.3232,35.8555,72.4677,0.2610,0.0864,0.5092,0.2870,72.6000,1203.8694,880.6473,106.0184,626.7150,0.1692,11.7155,0.1242,0.1082,0.0144
四五线城市_114,四五线,2008,463.5222,122.2118,45.7199,76.4918,0.2637,0.0986,0.5198,0.2922,73.9893,1303.7979,923.3909,120.3915,733.2589,0.1642,14.3731,0.1356,0.1176,0.0191
四五线城市_114,四五线,2009,502.7642,138.9950,52.4545,86.5406,0.2765,0.1043,0.5297,0.2978,74.8256,1411.8086,944.1416,133.2947,853.9224,0.1561,12.9032,0.1072,0.0928,0.0113
四五线城市_114,四五线,2010,579.0687,147.8700,62.1736,85.6964,0.2554,0.1074,0.5429,0.2977,76.3335,1533.3419,1005.2636,154.1413,980.4443,0.1572,20.8466,0.1564,0.1410,0.0202
四五线城市_114,四五线,2011,662.0540,165.0101,79.7109,85.2992,0.2492,0.1204,0.5529,0.3000,78.0177,1682.9276,1046.8266,176.1733,1120.9433,0.1572,22.0320,0.1429,0.1335,0.0221
四五线城市_114,四五线,2012,762.5458,220.4058,84.5351,135.8707,0.2890,0.1109,0.5630,0.3051,79.9310,1832.3969,1078.5441,197.6321,1313.3255,0.1505,21.4587,0.1218,0.0974,0.0245
四五线城市_114,四五线,2013,863.2100,223.7966,106.3623,117.4343,0.2593,0.1232,0.5743,0.3101,81.7913,2013.5023,1110.3282,223.5648,1504.2890,0.1486,25.9328,0.1312,0.1159,0.0233
四五线城市_114,四五线,2014,970.2479,275.1927,112.7968,162.3958,0.2836,0.1163,0.5822,0.3135,83.9362,2195.3915,1120.0631,245.8977,1741.8745,0.1412,22.3329,0.0999,0.0812,0.0262
四五线城市_114,四五线,2015,1027.6607,259.4513,125.4754,133.9758,0.2525,0.1221,0.5909,0.3180,84.7656,2388.5384,1163.8345,277.9863,1957.7789,0.1420,32.0886,0.1305,0.1237,0.0099
四五线城市_114,四五线,2016,1111.9619,318.8198,118.4035,200.4164,0.2867,0.1065,0.6026,0.3246,84.6959,2559.2888,1275.8264,326.5208,2227.6542,0.1466,48.5345,0.1746,0.1522,-0.0008
四五线城市_114,四五线,2017,1206.2589,316.2162,137.4058,178.8104,0.2621,0.1139,0.6098,0.3309,85.5455,2750.6525,1282.0527,352.6481,2488.1791,0.1417,26.1273,0.0800,0.0826,0.0100
四五线城市_114,四五线,2018,1305.3822,368.5358,147.1698,221.3660,0.2823,0.1127,0.6201,0.3383,85.9754,2946.6951,1320.9779,389.2519,2794.5104,0.1393,36.6038,0.1038,0.0993,0.0050
四五线城市_114,四五线,2019,1419.5087,372.1065,143.5417,228.5648,0.2621,0.1011,0.6299,0.3431,86.9558,3127.2892,1371.5562,428.9253,3096.7541,0.1385,39.6734,0.1019,0.1066,0.0114
四五线城市_115,四五线,2005,370.7953,93.3364,67.4697,25.8667,0.2517,0.1820,0.1500,0.4291,34.2539,886.2594,1769.9919,156.8672,560.0182,0.2801,,,,
四五线城市_115,四五线,2006,423.9815,102.1209,76.9825,25.1384,0.2409,0.1816,0.1660,0.4325,35.0611,1092.2316,1827.2579,199.5789,648.1386,0.3079,42.7117,0.2723,0.4182,0.0236
四五线城市_115,四五线,2007,479.6164,108.1135,96.1641,11.9494,0.2254,0.2005,0.1844,0.4441,35.5777,1332.1721,1884.5609,251.0560,740.0486,0.3392,51.4771,0.2579,0.4761,0.0147
四五线城市_115,四五线,2008,549.0401,133.3295,109.4143,23.9153,0.2428,0.1993,0.2027,0.4507,36.3614,1586.8037,1902.7360,301.9269,854.8769,0.3532,50.8709,0.2026,0.3815,0.0220
四五线城市_115,四五线,2009,606.1997,160.4289,137.7266,22.7023,0.2646,0.2272,0.2247,0.4516,36.9769,1888.7664,1951.4830,368.5896,993.9339,0.3708,66.6627,0.2208,0.4155,0.0169
四五线城市_115,四五线,2010,690.6744,187.0051,147.7621,39.2430,0.2708,0.2139,0.2457,0.4569,37.4982,2192.2687,1992.4685,436.8026,1156.0907,0.3778,68.2131,0.1851,0.3648,0.0141
四五线城市_115,四五线,2011,788.1938,193.5391,174.1697,19.3695,0.2455,0.2210,0.2679,0.4640,38.0799,2530.6971,2137.2093,540.8629,1320.7275,0.4095,104.0603,0.2382,0.5377,0.0155
四五线城市_115,四五线,2012,912.8010,286.7934,198.7748,88.0186,0.3142,0.2178,0.2913,0.4744,38.6007,2896.4225,2196.7024,636.2578,1574.5028,0.4041,95.3949,0.1764,0.3326,0.0137
四五线城市_115,四五线,2013,1019.1428,286.2913,215.6071,70.6842,0.2809,0.2116,0.3145,0.4750,39.3973,3271.7216,2279.5467,745.8042,1821.4315,0.4095,109.5464,0.1722,0.3826,0.0206
四五线城市_115,四五线,2014,1144.3237,358.9994,268.5030,90.4964,0.3137,0.2346,0.3341,0.4824,40.2349,3719.9053,2372.1582,882.4204,2134.8952,0.4133,136.6162,0.1832,0.3805,0.0213
